"CloseDate","ClosePrice","Ret1D","Var","VarL1","VarL2","VarL3","VarL4","VarL5"
2014-07-18,1.3512,-0.00103557964724932,1.07242520579702e-06,1.96684946255934e-07,8.71191896800518e-06,1.57679310941579e-05,4.5392525828712e-06,8.65179143136975e-08
2014-07-21,1.3523,0.000813759985723861,6.62205314365298e-07,1.07242520579702e-06,1.96684946255934e-07,8.71191896800518e-06,1.57679310941579e-05,4.5392525828712e-06
2014-07-22,1.3473,-0.00370425671751212,1.37215178292337e-05,6.62205314365298e-07,1.07242520579702e-06,1.96684946255934e-07,8.71191896800518e-06,1.57679310941579e-05
2014-07-23,1.3468,-0.000371181474882631,1.37775687296046e-07,1.37215178292337e-05,6.62205314365298e-07,1.07242520579702e-06,1.96684946255934e-07,8.71191896800518e-06
2014-07-24,1.3469,7.42473178497738e-05,5.51266420788534e-09,1.37775687296046e-07,1.37215178292337e-05,6.62205314365298e-07,1.07242520579702e-06,1.96684946255934e-07
2014-07-25,1.3431,-0.00282528068973964,7.98221097581569e-06,5.51266420788534e-09,1.37775687296046e-07,1.37215178292337e-05,6.62205314365298e-07,1.07242520579702e-06
2014-07-28,1.3441,0.000744269162073152,5.53936585613072e-07,7.98221097581569e-06,5.51266420788534e-09,1.37775687296046e-07,1.37215178292337e-05,6.62205314365298e-07
2014-07-29,1.3413,-0.00208535116905811,4.34868949829204e-06,5.53936585613072e-07,7.98221097581569e-06,5.51266420788534e-09,1.37775687296046e-07,1.37215178292337e-05
2014-07-30,1.3376,-0.0027623295776073,7.63046469532414e-06,4.34868949829204e-06,5.53936585613072e-07,7.98221097581569e-06,5.51266420788534e-09,1.37775687296046e-07
2014-07-31,1.3383,0.000523188471891534,2.73726177120198e-07,7.63046469532414e-06,4.34868949829204e-06,5.53936585613072e-07,7.98221097581569e-06,5.51266420788534e-09
2014-08-01,1.3429,0.0034313027848008,1.17738388009818e-05,2.73726177120198e-07,7.63046469532414e-06,4.34868949829204e-06,5.53936585613072e-07,7.98221097581569e-06
2014-08-04,1.3417,-0.000893987990703671,7.99214527522386e-07,1.17738388009818e-05,2.73726177120198e-07,7.63046469532414e-06,4.34868949829204e-06,5.53936585613072e-07
2014-08-05,1.337,-0.00350916849448279,1.23142635226706e-05,7.99214527522386e-07,1.17738388009818e-05,2.73726177120198e-07,7.63046469532414e-06,4.34868949829204e-06
2014-08-06,1.3351,-0.00142210270589388,2.02237610611069e-06,1.23142635226706e-05,7.99214527522386e-07,1.17738388009818e-05,2.73726177120198e-07,7.63046469532414e-06
2014-08-07,1.3354,0.000224677027719111,5.04797667846943e-08,2.02237610611069e-06,1.23142635226706e-05,7.99214527522386e-07,1.17738388009818e-05,2.73726177120198e-07
2014-08-08,1.3418,0.00478112370501937,2.28591438826982e-05,5.04797667846943e-08,2.02237610611069e-06,1.23142635226706e-05,7.99214527522386e-07,1.17738388009818e-05
2014-08-11,1.3383,-0.00261184432645895,6.82173078565578e-06,2.28591438826982e-05,5.04797667846943e-08,2.02237610611069e-06,1.23142635226706e-05,7.99214527522386e-07
2014-08-12,1.3358,-0.00186978851079328,3.49610907509455e-06,6.82173078565578e-06,2.28591438826982e-05,5.04797667846943e-08,2.02237610611069e-06,1.23142635226706e-05
2014-08-13,1.3374,0.00119706732834257,1.43297018858522e-06,3.49610907509455e-06,6.82173078565578e-06,2.28591438826982e-05,5.04797667846943e-08,2.02237610611069e-06
2014-08-14,1.3377,0.000224290681662465,5.0306309880613e-08,1.43297018858522e-06,3.49610907509455e-06,6.82173078565578e-06,2.28591438826982e-05,5.04797667846943e-08
2014-08-15,1.3396,0.0014193406185089,2.01452779134923e-06,5.0306309880613e-08,1.43297018858522e-06,3.49610907509455e-06,6.82173078565578e-06,2.28591438826982e-05
2014-08-18,1.3356,-0.00299043285055006,8.94268863364897e-06,2.01452779134923e-06,5.0306309880613e-08,1.43297018858522e-06,3.49610907509455e-06,6.82173078565578e-06
2014-08-19,1.3317,-0.00292430756140005,8.55157471366152e-06,8.94268863364897e-06,2.01452779134923e-06,5.0306309880613e-08,1.43297018858522e-06,3.49610907509455e-06
2014-08-20,1.3296,-0.00157817640691549,2.49064077134468e-06,8.55157471366152e-06,8.94268863364897e-06,2.01452779134923e-06,5.0306309880613e-08,1.43297018858522e-06
2014-08-21,1.3281,-0.00112879569497876,1.27417972100258e-06,2.49064077134468e-06,8.55157471366152e-06,8.94268863364897e-06,2.01452779134923e-06,5.0306309880613e-08
2014-08-22,1.3236,-0.00339405235874807,1.15195914139233e-05,1.27417972100258e-06,2.49064077134468e-06,8.55157471366152e-06,8.94268863364897e-06,2.01452779134923e-06
2014-08-25,1.32,-0.00272356046704042,7.41778161762543e-06,1.15195914139233e-05,1.27417972100258e-06,2.49064077134468e-06,8.55157471366152e-06,8.94268863364897e-06
2014-08-26,1.3197,-0.00022729855763276,5.16646343019332e-08,7.41778161762543e-06,1.15195914139233e-05,1.27417972100258e-06,2.49064077134468e-06,8.55157471366152e-06
2014-08-27,1.3193,-0.000303145133053018,9.18969716937318e-08,5.16646343019332e-08,7.41778161762543e-06,1.15195914139233e-05,1.27417972100258e-06,2.49064077134468e-06
2014-08-28,1.3174,-0.00144119568313816,2.07704499709608e-06,9.18969716937318e-08,5.16646343019332e-08,7.41778161762543e-06,1.15195914139233e-05,1.27417972100258e-06
2014-08-29,1.3147,-0.00205159450403408,4.20904000898285e-06,2.07704499709608e-06,9.18969716937318e-08,5.16646343019332e-08,7.41778161762543e-06,1.15195914139233e-05
2014-09-01,1.3134,-0.000989307945686246,9.78730211397941e-07,4.20904000898285e-06,2.07704499709608e-06,9.18969716937318e-08,5.16646343019332e-08,7.41778161762543e-06
2014-09-02,1.3123,-0.000837871854631356,7.02029244783388e-07,9.78730211397941e-07,4.20904000898285e-06,2.07704499709608e-06,9.18969716937318e-08,5.16646343019332e-08
2014-09-03,1.314,0.00129459714231489,1.67598176088988e-06,7.02029244783388e-07,9.78730211397941e-07,4.20904000898285e-06,2.07704499709608e-06,9.18969716937318e-08
2014-09-04,1.2971,-0.0129449166979285,0.000167570868316309,1.67598176088988e-06,7.02029244783388e-07,9.78730211397941e-07,4.20904000898285e-06,2.07704499709608e-06
2014-09-05,1.2961,-0.000771247917297935,5.94823349936402e-07,0.000167570868316309,1.67598176088988e-06,7.02029244783388e-07,9.78730211397941e-07,4.20904000898285e-06
2014-09-08,1.2945,-0.00123523523773711,1.52580609254745e-06,5.94823349936402e-07,0.000167570868316309,1.67598176088988e-06,7.02029244783388e-07,9.78730211397941e-07
2014-09-09,1.2915,-0.00232018665569705,5.38326611727468e-06,1.52580609254745e-06,5.94823349936402e-07,0.000167570868316309,1.67598176088988e-06,7.02029244783388e-07
2014-09-10,1.2907,-0.000619626694753295,3.83937240850893e-07,5.38326611727468e-06,1.52580609254745e-06,5.94823349936402e-07,0.000167570868316309,1.67598176088988e-06
2014-09-11,1.2931,0.00185772946066393,3.45115874901868e-06,3.83937240850893e-07,5.38326611727468e-06,1.52580609254745e-06,5.94823349936402e-07,0.000167570868316309
2014-09-12,1.2948,0.00131380675028336,1.72608817709013e-06,3.45115874901868e-06,3.83937240850893e-07,5.38326611727468e-06,1.52580609254745e-06,5.94823349936402e-07
2014-09-15,1.2946,-0.000154475940679466,2.38628162488059e-08,1.72608817709013e-06,3.45115874901868e-06,3.83937240850893e-07,5.38326611727468e-06,1.52580609254745e-06
2014-09-16,1.2939,-0.000540853789502582,2.92522821619304e-07,2.38628162488059e-08,1.72608817709013e-06,3.45115874901868e-06,3.83937240850893e-07,5.38326611727468e-06
2014-09-17,1.2945,0.000463606869685107,2.14931329619224e-07,2.92522821619304e-07,2.38628162488059e-08,1.72608817709013e-06,3.45115874901868e-06,3.83937240850893e-07
2014-09-18,1.2907,-0.00293981335045035,8.64250253548611e-06,2.14931329619224e-07,2.92522821619304e-07,2.38628162488059e-08,1.72608817709013e-06,3.45115874901868e-06
2014-09-19,1.2843,-0.00497088402213186,2.47096879614858e-05,8.64250253548611e-06,2.14931329619224e-07,2.92522821619304e-07,2.38628162488059e-08,1.72608817709013e-06
2014-09-22,1.2831,-0.000934797918037356,8.73847147566975e-07,2.47096879614858e-05,8.64250253548611e-06,2.14931329619224e-07,2.92522821619304e-07,2.38628162488059e-08
2014-09-23,1.2865,0.00264632782082608,7.0030509352781e-06,8.73847147566975e-07,2.47096879614858e-05,8.64250253548611e-06,2.14931329619224e-07,2.92522821619304e-07
2014-09-24,1.2785,-0.00623783699055752,3.89106103207677e-05,7.0030509352781e-06,8.73847147566975e-07,2.47096879614858e-05,8.64250253548611e-06,2.14931329619224e-07
2014-09-25,1.2731,-0.00423264466364168,1.79152808486544e-05,3.89106103207677e-05,7.0030509352781e-06,8.73847147566975e-07,2.47096879614858e-05,8.64250253548611e-06
2014-09-26,1.2697,-0.00267421899185386,7.15144721639185e-06,1.79152808486544e-05,3.89106103207677e-05,7.0030509352781e-06,8.73847147566975e-07,2.47096879614858e-05
2014-09-29,1.2696,-7.87618635464116e-05,6.20343114930356e-09,7.15144721639185e-06,1.79152808486544e-05,3.89106103207677e-05,7.0030509352781e-06,8.73847147566975e-07
2014-09-30,1.262,-0.00600412611104087,3.60495303572828e-05,6.20343114930356e-09,7.15144721639185e-06,1.79152808486544e-05,3.89106103207677e-05,7.0030509352781e-06
2014-10-01,1.2602,-0.00142732559320338,2.03725834901339e-06,3.60495303572828e-05,6.20343114930356e-09,7.15144721639185e-06,1.79152808486544e-05,3.89106103207677e-05
2014-10-02,1.2643,0.00324817080989689,1.05506136102662e-05,2.03725834901339e-06,3.60495303572828e-05,6.20343114930356e-09,7.15144721639185e-06,1.79152808486544e-05
2014-10-03,1.2521,-0.00969646764295001,9.40214847507766e-05,1.05506136102662e-05,2.03725834901339e-06,3.60495303572828e-05,6.20343114930356e-09,7.15144721639185e-06
2014-10-06,1.2574,0.00422395527405878,1.7841798157249e-05,9.40214847507766e-05,1.05506136102662e-05,2.03725834901339e-06,3.60495303572828e-05,6.20343114930356e-09
2014-10-07,1.263,0.00444374640153028,1.97468820811133e-05,1.7841798157249e-05,9.40214847507766e-05,1.05506136102662e-05,2.03725834901339e-06,3.60495303572828e-05
2014-10-08,1.2674,0.00347771453892562,1.20944984142546e-05,1.97468820811133e-05,1.7841798157249e-05,9.40214847507766e-05,1.05506136102662e-05,2.03725834901339e-06
2014-10-09,1.2696,0.00173433232278269,3.00790860584882e-06,1.20944984142546e-05,1.97468820811133e-05,1.7841798157249e-05,9.40214847507766e-05,1.05506136102662e-05
2014-10-10,1.2632,-0.00505370627076712,2.55399470711909e-05,3.00790860584882e-06,1.20944984142546e-05,1.97468820811133e-05,1.7841798157249e-05,9.40214847507766e-05
2014-10-13,1.2671,0.00308264086343044,9.50267469289114e-06,2.55399470711909e-05,3.00790860584882e-06,1.20944984142546e-05,1.97468820811133e-05,1.7841798157249e-05
2014-10-14,1.2665,-0.000473634363132802,2.24329509940215e-07,9.50267469289114e-06,2.55399470711909e-05,3.00790860584882e-06,1.20944984142546e-05,1.97468820811133e-05
2014-10-15,1.2763,0.00770807654691519,5.9414444053104e-05,2.24329509940215e-07,9.50267469289114e-06,2.55399470711909e-05,3.00790860584882e-06,1.20944984142546e-05
2014-10-16,1.2806,0.00336345109605674,1.13128032755653e-05,5.9414444053104e-05,2.24329509940215e-07,9.50267469289114e-06,2.55399470711909e-05,3.00790860584882e-06
2014-10-17,1.2746,-0.00469631420450808,2.20553671074644e-05,1.13128032755653e-05,5.9414444053104e-05,2.24329509940215e-07,9.50267469289114e-06,2.55399470711909e-05
2014-10-20,1.2783,0.00289866629378233,8.40226628270977e-06,2.20553671074644e-05,1.13128032755653e-05,5.9414444053104e-05,2.24329509940215e-07,9.50267469289114e-06
2014-10-21,1.2721,-0.00486199201181078,2.36389663229119e-05,8.40226628270977e-06,2.20553671074644e-05,1.13128032755653e-05,5.9414444053104e-05,2.24329509940215e-07
2014-10-22,1.2653,-0.00535982996694737,2.8727777274587e-05,2.36389663229119e-05,8.40226628270977e-06,2.20553671074644e-05,1.13128032755653e-05,5.9414444053104e-05
2014-10-23,1.2647,-0.000474308309287241,2.24968372258921e-07,2.8727777274587e-05,2.36389663229119e-05,8.40226628270977e-06,2.20553671074644e-05,1.13128032755653e-05
2014-10-24,1.267,0.00181696143520835,3.30134885703438e-06,2.24968372258921e-07,2.8727777274587e-05,2.36389663229119e-05,8.40226628270977e-06,2.20553671074644e-05
2014-10-27,1.2716,0.0036240487155087,1.31337290923802e-05,3.30134885703438e-06,2.24968372258921e-07,2.8727777274587e-05,2.36389663229119e-05,8.40226628270977e-06
2014-10-28,1.2744,0.00219952955919106,4.83793028175522e-06,1.31337290923802e-05,3.30134885703438e-06,2.24968372258921e-07,2.8727777274587e-05,2.36389663229119e-05
2014-10-29,1.2757,0.00101956794840566,1.03951880141612e-06,4.83793028175522e-06,1.31337290923802e-05,3.30134885703438e-06,2.24968372258921e-07,2.8727777274587e-05
2014-10-30,1.2628,-0.0101635698604079,0.000103298152307391,1.03951880141612e-06,4.83793028175522e-06,1.31337290923802e-05,3.30134885703438e-06,2.24968372258921e-07
2014-10-31,1.2526,-0.0081100865925241,6.57735045382392e-05,0.000103298152307391,1.03951880141612e-06,4.83793028175522e-06,1.31337290923802e-05,3.30134885703438e-06
2014-11-03,1.2492,-0.00271804468238884,7.38776689546226e-06,6.57735045382392e-05,0.000103298152307391,1.03951880141612e-06,4.83793028175522e-06,1.31337290923802e-05
2014-11-04,1.2556,0.00511019955887493,2.61141395315255e-05,7.38776689546226e-06,6.57735045382392e-05,0.000103298152307391,1.03951880141612e-06,4.83793028175522e-06
2014-11-05,1.248,-0.00607127603842555,3.68603927347603e-05,2.61141395315255e-05,7.38776689546226e-06,6.57735045382392e-05,0.000103298152307391,1.03951880141612e-06
2014-11-06,1.2418,-0.00498032999858053,2.48036868947611e-05,3.68603927347603e-05,2.61141395315255e-05,7.38776689546226e-06,6.57735045382392e-05,0.000103298152307391
2014-11-07,1.2417,-8.05315079960012e-05,6.48532378011e-09,2.48036868947611e-05,3.68603927347603e-05,2.61141395315255e-05,7.38776689546226e-06,6.57735045382392e-05
2014-11-10,1.2438,0.00168980124699247,2.85542825433732e-06,6.48532378011e-09,2.48036868947611e-05,3.68603927347603e-05,2.61141395315255e-05,7.38776689546226e-06
2014-11-11,1.2447,0.000723327337142921,5.23202436658268e-07,2.85542825433732e-06,6.48532378011e-09,2.48036868947611e-05,3.68603927347603e-05,2.61141395315255e-05
2014-11-12,1.2468,0.00168573188625012,2.8416919923204e-06,5.23202436658268e-07,2.85542825433732e-06,6.48532378011e-09,2.48036868947611e-05,3.68603927347603e-05
2014-11-13,1.2473,0.000400946238481525,1.60757886152484e-07,2.8416919923204e-06,5.23202436658268e-07,2.85542825433732e-06,6.48532378011e-09,2.48036868947611e-05
2014-11-14,1.2479,0.000480923382145171,2.3128729949395e-07,1.60757886152484e-07,2.8416919923204e-06,5.23202436658268e-07,2.85542825433732e-06,6.48532378011e-09
2014-11-17,1.2457,-0.00176451762176164,3.11352243750734e-06,2.3128729949395e-07,1.60757886152484e-07,2.8416919923204e-06,5.23202436658268e-07,2.85542825433732e-06
2014-11-18,1.2535,0.00624201770630112,3.89627850457767e-05,3.11352243750734e-06,2.3128729949395e-07,1.60757886152484e-07,2.8416919923204e-06,5.23202436658268e-07
2014-11-19,1.2547,0.000956861567305844,9.15584058986997e-07,3.89627850457767e-05,3.11352243750734e-06,2.3128729949395e-07,1.60757886152484e-07,2.8416919923204e-06
2014-11-20,1.2531,-0.00127601899441473,1.62822447410719e-06,9.15584058986997e-07,3.89627850457767e-05,3.11352243750734e-06,2.3128729949395e-07,1.60757886152484e-07
2014-11-21,1.2406,-0.0100253476322222,0.000100507595146902,1.62822447410719e-06,9.15584058986997e-07,3.89627850457767e-05,3.11352243750734e-06,2.3128729949395e-07
2014-11-24,1.2443,0.0029779892425684,8.86841992885309e-06,0.000100507595146902,1.62822447410719e-06,9.15584058986997e-07,3.89627850457767e-05,3.11352243750734e-06
2014-11-25,1.2477,0.00272873363539022,7.44598725290995e-06,8.86841992885309e-06,0.000100507595146902,1.62822447410719e-06,9.15584058986997e-07,3.89627850457767e-05
2014-11-26,1.251,0.00264137504993534,6.97686215442089e-06,7.44598725290995e-06,8.86841992885309e-06,0.000100507595146902,1.62822447410719e-06,9.15584058986997e-07
2014-11-27,1.2483,-0.00216060580990579,4.66821746579866e-06,6.97686215442089e-06,7.44598725290995e-06,8.86841992885309e-06,0.000100507595146902,1.62822447410719e-06
2014-11-28,1.2435,-0.00385264141354585,1.48428458613686e-05,4.66821746579866e-06,6.97686215442089e-06,7.44598725290995e-06,8.86841992885309e-06,0.000100507595146902
2014-12-01,1.2481,0.00369241068094861,1.36338966367834e-05,1.48428458613686e-05,4.66821746579866e-06,6.97686215442089e-06,7.44598725290995e-06,8.86841992885309e-06
2014-12-02,1.239,-0.00731779229526566,5.35500840766495e-05,1.36338966367834e-05,1.48428458613686e-05,4.66821746579866e-06,6.97686215442089e-06,7.44598725290995e-06
2014-12-03,1.2308,-0.00664023818125567,4.40927631038056e-05,5.35500840766495e-05,1.36338966367834e-05,1.48428458613686e-05,4.66821746579866e-06,6.97686215442089e-06
2014-12-04,1.2448,0.0113105099762404,0.000127927635922634,4.40927631038056e-05,5.35500840766495e-05,1.36338966367834e-05,1.48428458613686e-05,4.66821746579866e-06
2014-12-05,1.2301,-0.0118794075493878,0.000141120323724452,0.000127927635922634,4.40927631038056e-05,5.35500840766495e-05,1.36338966367834e-05,1.48428458613686e-05
2014-12-08,1.2296,-0.000406553650353164,1.65285870615483e-07,0.000141120323724452,0.000127927635922634,4.40927631038056e-05,5.35500840766495e-05,1.36338966367834e-05
2014-12-09,1.2413,0.00947030429751605,8.9686663487551e-05,1.65285870615483e-07,0.000141120323724452,0.000127927635922634,4.40927631038056e-05,5.35500840766495e-05
2014-12-10,1.242,0.000563765971521885,3.17832070646014e-07,8.9686663487551e-05,1.65285870615483e-07,0.000141120323724452,0.000127927635922634,4.40927631038056e-05
2014-12-11,1.2392,-0.00225697339076514,5.09392888662188e-06,3.17832070646014e-07,8.9686663487551e-05,1.65285870615483e-07,0.000141120323724452,0.000127927635922634
2014-12-12,1.2478,0.00691599057402706,4.78309256200311e-05,5.09392888662188e-06,3.17832070646014e-07,8.9686663487551e-05,1.65285870615483e-07,0.000141120323724452
2014-12-15,1.2465,-0.00104237671307347,1.08654921195786e-06,4.78309256200311e-05,5.09392888662188e-06,3.17832070646014e-07,8.9686663487551e-05,1.65285870615483e-07
2014-12-16,1.2488,0.00184346623760973,3.39836776920696e-06,1.08654921195786e-06,4.78309256200311e-05,5.09392888662188e-06,3.17832070646014e-07,8.9686663487551e-05
2014-12-17,1.241,-0.00626558399661495,3.92575428186373e-05,3.39836776920696e-06,1.08654921195786e-06,4.78309256200311e-05,5.09392888662188e-06,3.17832070646014e-07
2014-12-18,1.2281,-0.0104492465882689,0.000109186754262449,3.92575428186373e-05,3.39836776920696e-06,1.08654921195786e-06,4.78309256200311e-05,5.09392888662188e-06
2014-12-19,1.2247,-0.00277234358909681,7.68588897600618e-06,0.000109186754262449,3.92575428186373e-05,3.39836776920696e-06,1.08654921195786e-06,4.78309256200311e-05
2014-12-22,1.2259,0.000979352073706946,9.59130484274096e-07,7.68588897600618e-06,0.000109186754262449,3.92575428186373e-05,3.39836776920696e-06,1.08654921195786e-06
2014-12-23,1.2181,-0.00638300039503534,4.07426940430213e-05,9.59130484274096e-07,7.68588897600618e-06,0.000109186754262449,3.92575428186373e-05,3.39836776920696e-06
2014-12-24,1.219,0.000738582775358404,5.45504516056123e-07,4.07426940430213e-05,9.59130484274096e-07,7.68588897600618e-06,0.000109186754262449,3.92575428186373e-05
2014-12-26,1.2175,-0.00123127452452673,1.51603695474853e-06,5.45504516056123e-07,4.07426940430213e-05,9.59130484274096e-07,7.68588897600618e-06,0.000109186754262449
2014-12-29,1.2182,0.000574783445639326,3.30376009381016e-07,1.51603695474853e-06,5.45504516056123e-07,4.07426940430213e-05,9.59130484274096e-07,7.68588897600618e-06
2014-12-30,1.217,-0.000985545414856959,9.71299764745575e-07,3.30376009381016e-07,1.51603695474853e-06,5.45504516056123e-07,4.07426940430213e-05,9.59130484274096e-07
2014-12-31,1.2104,-0.00543793051338115,2.95710882683618e-05,9.71299764745575e-07,3.30376009381016e-07,1.51603695474853e-06,5.45504516056123e-07,4.07426940430213e-05
2015-01-02,1.2025,-0.00654816049422974,4.2878405858191e-05,2.95710882683618e-05,9.71299764745575e-07,3.30376009381016e-07,1.51603695474853e-06,5.45504516056123e-07
2015-01-05,1.193,-0.00793157988200019,6.29099594245501e-05,4.2878405858191e-05,2.95710882683618e-05,9.71299764745575e-07,3.30376009381016e-07,1.51603695474853e-06
2015-01-06,1.1926,-0.000335345408910559,1.1245654327739e-07,6.29099594245501e-05,4.2878405858191e-05,2.95710882683618e-05,9.71299764745575e-07,3.30376009381016e-07
2015-01-07,1.181,-0.00977426049164326,9.55361681584984e-05,1.1245654327739e-07,6.29099594245501e-05,4.2878405858191e-05,2.95710882683618e-05,9.71299764745575e-07
2015-01-08,1.1803,-0.000592893762339092,3.51523013420603e-07,9.55361681584984e-05,1.1245654327739e-07,6.29099594245501e-05,4.2878405858191e-05,2.95710882683618e-05
2015-01-09,1.1829,0.002200407116668,4.84179147908316e-06,3.51523013420603e-07,9.55361681584984e-05,1.1245654327739e-07,6.29099594245501e-05,4.2878405858191e-05
2015-01-12,1.1818,-0.000930350640117067,8.65552313566236e-07,4.84179147908316e-06,3.51523013420603e-07,9.55361681584984e-05,1.1245654327739e-07,6.29099594245501e-05
2015-01-13,1.179,-0.0023720783742032,5.62675581336248e-06,8.65552313566236e-07,4.84179147908316e-06,3.51523013420603e-07,9.55361681584984e-05,1.1245654327739e-07
2015-01-14,1.1808,0.00152555330883714,2.32731289810393e-06,5.62675581336248e-06,8.65552313566236e-07,4.84179147908316e-06,3.51523013420603e-07,9.55361681584984e-05
2015-01-15,1.159,-0.0186346105064564,0.000347248708727334,2.32731289810393e-06,5.62675581336248e-06,8.65552313566236e-07,4.84179147908316e-06,3.51523013420603e-07
2015-01-16,1.1511,-0.00683955741873535,4.67795456841777e-05,0.000347248708727334,2.32731289810393e-06,5.62675581336248e-06,8.65552313566236e-07,4.84179147908316e-06
2015-01-19,1.1631,0.0103708474239768,0.000107554476291405,4.67795456841777e-05,0.000347248708727334,2.32731289810393e-06,5.62675581336248e-06,8.65552313566236e-07
2015-01-20,1.1564,-0.00577712320280208,3.33751525003541e-05,0.000107554476291405,4.67795456841777e-05,0.000347248708727334,2.32731289810393e-06,5.62675581336248e-06
2015-01-21,1.1595,0.00267714655339524,7.167113668356e-06,3.33751525003541e-05,0.000107554476291405,4.67795456841777e-05,0.000347248708727334,2.32731289810393e-06
2015-01-22,1.1421,-0.0151202046390249,0.000228620588325989,7.167113668356e-06,3.33751525003541e-05,0.000107554476291405,4.67795456841777e-05,0.000347248708727334
2015-01-23,1.1277,-0.0126885128183195,0.000160998357540659,0.000228620588325989,7.167113668356e-06,3.33751525003541e-05,0.000107554476291405,4.67795456841777e-05
2015-01-26,1.1274,-0.000266063590767335,7.07898343320078e-08,0.000160998357540659,0.000228620588325989,7.167113668356e-06,3.33751525003541e-05,0.000107554476291405
2015-01-27,1.1377,0.00909458389819619,8.27114562813294e-05,7.07898343320078e-08,0.000160998357540659,0.000228620588325989,7.167113668356e-06,3.33751525003541e-05
2015-01-28,1.1337,-0.00352206052211787,1.24049103214612e-05,8.27114562813294e-05,7.07898343320078e-08,0.000160998357540659,0.000228620588325989,7.167113668356e-06
2015-01-29,1.1313,-0.00211920609113182,4.49103445669022e-06,1.24049103214612e-05,8.27114562813294e-05,7.07898343320078e-08,0.000160998357540659,0.000228620588325989
2015-01-30,1.1289,-0.00212370666491982,4.51012999862485e-06,4.49103445669022e-06,1.24049103214612e-05,8.27114562813294e-05,7.07898343320078e-08,0.000160998357540659
2015-02-02,1.1332,0.00380178168886021,1.44535440097528e-05,4.51012999862485e-06,4.49103445669022e-06,1.24049103214612e-05,8.27114562813294e-05,7.07898343320078e-08
2015-02-03,1.1482,0.013150009777175,0.000172922757139799,1.44535440097528e-05,4.51012999862485e-06,4.49103445669022e-06,1.24049103214612e-05,8.27114562813294e-05
2015-02-04,1.1417,-0.00567711905125509,3.22296807221235e-05,0.000172922757139799,1.44535440097528e-05,4.51012999862485e-06,4.49103445669022e-06,1.24049103214612e-05
2015-02-05,1.1424,0.000612932903038571,3.7568674362729e-07,3.22296807221235e-05,0.000172922757139799,1.44535440097528e-05,4.51012999862485e-06,4.49103445669022e-06
2015-02-06,1.1334,-0.00790934784980116,6.25577834091542e-05,3.7568674362729e-07,3.22296807221235e-05,0.000172922757139799,1.44535440097528e-05,4.51012999862485e-06
2015-02-09,1.1327,-0.000617801528850909,3.8167872905052e-07,6.25577834091542e-05,3.7568674362729e-07,3.22296807221235e-05,0.000172922757139799,1.44535440097528e-05
2015-02-10,1.1316,-0.00097160277925587,9.44011960657731e-07,3.8167872905052e-07,6.25577834091542e-05,3.7568674362729e-07,3.22296807221235e-05,0.000172922757139799
2015-02-11,1.1305,-0.00097254770938747,9.45849047034814e-07,9.44011960657731e-07,3.8167872905052e-07,6.25577834091542e-05,3.7568674362729e-07,3.22296807221235e-05
2015-02-12,1.1396,0.00801731090572859,6.42772741591146e-05,9.45849047034814e-07,9.44011960657731e-07,3.8167872905052e-07,6.25577834091542e-05,3.7568674362729e-07
2015-02-13,1.1415,0.001665863346097,2.7751006878695e-06,6.42772741591146e-05,9.45849047034814e-07,9.44011960657731e-07,3.8167872905052e-07,6.25577834091542e-05
2015-02-16,1.1393,-0.00192914826578014,3.72161303136252e-06,2.7751006878695e-06,6.42772741591146e-05,9.45849047034814e-07,9.44011960657731e-07,3.8167872905052e-07
2015-02-17,1.1397,0.000351031157619475,1.23222873619668e-07,3.72161303136252e-06,2.7751006878695e-06,6.42772741591146e-05,9.45849047034814e-07,9.44011960657731e-07
2015-02-18,1.1365,-0.00281170556909158,7.90568820726059e-06,1.23222873619668e-07,3.72161303136252e-06,2.7751006878695e-06,6.42772741591146e-05,9.45849047034814e-07
2015-02-19,1.1387,0.00193389652396142,3.73995576539006e-06,7.90568820726059e-06,1.23222873619668e-07,3.72161303136252e-06,2.7751006878695e-06,6.42772741591146e-05
2015-02-20,1.1358,-0.00255001237322727,6.50256310361219e-06,3.73995576539006e-06,7.90568820726059e-06,1.23222873619668e-07,3.72161303136252e-06,2.7751006878695e-06
2015-02-23,1.1351,-0.000616495682038393,3.80066925971983e-07,6.50256310361219e-06,3.73995576539006e-06,7.90568820726059e-06,1.23222873619668e-07,3.72161303136252e-06
2015-02-24,1.1333,-0.00158702202239097,2.51863889955393e-06,3.80066925971983e-07,6.50256310361219e-06,3.73995576539006e-06,7.90568820726059e-06,1.23222873619668e-07
2015-02-25,1.1353,0.0017632024315852,3.10888281474797e-06,2.51863889955393e-06,3.80066925971983e-07,6.50256310361219e-06,3.73995576539006e-06,7.90568820726059e-06
2015-02-26,1.1218,-0.0119623950962515,0.000143098896438821,3.10888281474797e-06,2.51863889955393e-06,3.80066925971983e-07,6.50256310361219e-06,3.73995576539006e-06
2015-02-27,1.1213,-0.000445811607401453,1.98747989293867e-07,0.000143098896438821,3.10888281474797e-06,2.51863889955393e-06,3.80066925971983e-07,6.50256310361219e-06
2015-03-02,1.118,-0.00294735175179063,8.6868823487833e-06,1.98747989293867e-07,0.000143098896438821,3.10888281474797e-06,2.51863889955393e-06,3.80066925971983e-07
2015-03-03,1.1194,0.00125145274221479,1.56613396599692e-06,8.6868823487833e-06,1.98747989293867e-07,0.000143098896438821,3.10888281474797e-06,2.51863889955393e-06
